# METADATA:
# ME098: [MAE] ESPE - PARIS
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
ME098;2026-06-17 11:50:00;31.9;1016;39;16.1;0;;247;;
ME098;2026-06-17 12:00:00;32.2;1015.8;39;16.7;0;;247;;0
ME098;2026-06-17 12:10:00;32.7;1015.6;38;16.7;0;;247;;
ME098;2026-06-17 12:20:00;32.6;1015.5;38;16.7;0;;247;;
ME098;2026-06-17 12:30:00;33.2;1015.4;36;16.1;0;;247;;
ME098;2026-06-17 12:50:00;33.1;1015.3;37;16.7;0;;247;;
ME098;2026-06-17 13:00:00;33.4;1015.3;37;16.7;0;;247;;0
ME098;2026-06-17 13:10:00;33.9;1015.3;35;16.7;0;;247;;
ME098;2026-06-17 13:20:00;34.2;1015.3;36;17.2;0;;247;;
ME098;2026-06-17 13:30:00;33.9;1015.2;35;16.7;0;;247;;
ME098;2026-06-17 13:40:00;34.1;1015.1;36;17.2;0;;247;;
ME098;2026-06-17 13:50:00;34.4;1015.1;36;17.2;0;;247;;
ME098;2026-06-17 14:00:00;34.7;1015.1;35;17.2;0;;247;;0
ME098;2026-06-17 14:10:00;35.1;1015.1;34;17.2;0;;247;;
ME098;2026-06-17 14:20:00;35.1;1015;34;17.2;0;;247;;
ME098;2026-06-17 14:30:00;35.1;1015.1;34;17.2;0;;247;;
ME098;2026-06-17 14:40:00;34.5;1015.1;33;16.1;0;;247;;
ME098;2026-06-17 14:50:00;34.1;1014.9;35;16.7;0;;247;;
ME098;2026-06-17 15:00:00;34.4;1014.9;34;16.7;0;;247;;0
ME098;2026-06-17 15:10:00;34.3;1014.9;34;16.1;0;;247;;
ME098;2026-06-17 15:20:00;34.3;1014.8;35;16.7;0;;247;;
ME098;2026-06-17 15:30:00;34.3;1014.6;35;16.7;0;;247;;
ME098;2026-06-17 15:40:00;34.4;1014.6;34;16.7;0;;247;;
ME098;2026-06-17 15:50:00;34.2;1014.5;33;15.6;0;;247;;
ME098;2026-06-17 16:00:00;33.8;1014.5;34;16.1;0;;247;;0
ME098;2026-06-17 16:10:00;33.8;1014.3;33;15.6;0;;247;;
ME098;2026-06-17 16:20:00;34.1;1014.2;33;15.6;0;;247;;
ME098;2026-06-17 16:30:00;34.2;1014.3;33;15.6;0;;247;;
ME098;2026-06-17 16:40:00;33.8;1014.2;33;15.6;0;;247;;
ME098;2026-06-17 16:50:00;33.3;1014.3;34;15.6;0;;247;;
ME098;2026-06-17 17:00:00;32.9;1014.2;35;15.6;0;;247;;0
ME098;2026-06-17 17:10:00;32.5;1014.1;35;15;0;;247;;
ME098;2026-06-17 17:20:00;32.1;1014.1;36;15;0;;247;;
ME098;2026-06-17 17:30:00;31.8;1014;38;15.6;0;;247;;
ME098;2026-06-17 17:40:00;31.5;1014;37;15;0;;247;;
ME098;2026-06-17 17:50:00;31.3;1014;39;15.6;0;;247;;
ME098;2026-06-17 18:00:00;31.2;1014;38;15;0;;247;;0
ME098;2026-06-17 18:10:00;31;1014;39;15.6;0;;247;;
ME098;2026-06-17 18:20:00;30.9;1014.1;39;15.6;0;;247;;
ME098;2026-06-17 18:30:00;30.8;1014.1;40;15.6;0;;247;;
ME098;2026-06-17 18:40:00;30.6;1014.2;41;16.1;0;;247;;
ME098;2026-06-17 18:50:00;30.5;1014.1;41;15.6;0;;247;;
ME098;2026-06-17 19:00:00;30.3;1014.1;42;16.1;0;;247;;0
ME098;2026-06-17 19:10:00;30.2;1014.1;42;16.1;0;;247;;
ME098;2026-06-17 19:20:00;30.1;1014.1;43;16.1;0;;247;;
ME098;2026-06-17 19:30:00;29.8;1014.2;44;16.1;0;;247;;
ME098;2026-06-17 19:40:00;29.5;1014.1;45;16.1;0;;247;;
ME098;2026-06-17 19:50:00;29.2;1014.2;46;16.1;0;;247;;
ME098;2026-06-17 20:00:00;28.8;1014.3;47;16.1;0;;247;;0
ME098;2026-06-17 20:10:00;28.3;1014.4;48;16.1;0;;247;;
ME098;2026-06-17 20:20:00;27.9;1014.4;50;16.7;0;;247;;
ME098;2026-06-17 20:30:00;27.6;1014.5;51;16.7;0;;258;;
ME098;2026-06-17 20:40:00;27.3;1014.6;52;16.7;0;;258;;
ME098;2026-06-17 20:50:00;27;1014.7;53;16.7;0;;258;;
ME098;2026-06-17 21:00:00;26.7;1014.7;53;16.1;0;;258;;0
ME098;2026-06-17 21:10:00;26.5;1014.7;53;16.1;0;;258;;
ME098;2026-06-17 21:20:00;26.2;1014.8;53;16.1;0;;258;;
ME098;2026-06-17 21:30:00;26.1;1015;57;16.7;0;;258;;
ME098;2026-06-17 21:40:00;26.1;1015.1;61;17.8;0;;258;;
ME098;2026-06-17 21:50:00;25.9;1015.2;63;18.3;0;;258;;
ME098;2026-06-17 22:00:00;25.7;1015.3;65;18.3;0;;258;;0
ME098;2026-06-17 22:10:00;25.3;1015.4;66;18.3;0;;258;;
ME098;2026-06-17 22:20:00;25.1;1015.4;67;18.3;0;;258;;
ME098;2026-06-17 22:30:00;24.8;1015.5;68;18.3;0;;258;;
ME098;2026-06-17 22:40:00;24.6;1015.6;68;18.3;0;;258;;
ME098;2026-06-17 22:50:00;24.3;1015.6;68;17.8;0;;258;;
ME098;2026-06-17 23:00:00;24.1;1015.7;67;17.8;0;;258;;0
ME098;2026-06-17 23:10:00;23.8;1015.7;67;17.2;0;;258;;
ME098;2026-06-17 23:20:00;23.6;1015.7;67;17.2;0;;258;;
ME098;2026-06-17 23:30:00;23.4;1015.7;68;17.2;0;;258;;
ME098;2026-06-17 23:40:00;23.2;1015.8;68;17.2;0;;258;;
ME098;2026-06-17 23:50:00;23;1015.8;69;17.2;0;;258;;
ME098;2026-06-18 00:00:00;22.8;1015.8;69;16.7;0;;258;;0
ME098;2026-06-18 00:10:00;22.7;1015.8;69;16.7;0;;258;;
ME098;2026-06-18 00:20:00;22.4;1015.8;69;16.7;0;;258;;
ME098;2026-06-18 00:30:00;22.2;1015.8;64;15;0;;258;;
ME098;2026-06-18 00:40:00;22;1015.9;59;13.3;0;;258;;
ME098;2026-06-18 00:50:00;21.9;1015.8;54;12.2;0;;258;;
ME098;2026-06-18 01:00:00;21.9;1015.7;55;12.2;0;;258;;0
ME098;2026-06-18 01:10:00;21.8;1015.7;57;12.8;0;;258;;
ME098;2026-06-18 01:20:00;21.8;1015.7;58;13.3;0;;258;;
ME098;2026-06-18 01:30:00;21.6;1015.7;60;13.3;0;;258;;
ME098;2026-06-18 01:40:00;21.4;1015.6;60;13.3;0;;258;;
ME098;2026-06-18 01:50:00;21.3;1015.6;60;13.3;0;;258;;
ME098;2026-06-18 02:00:00;21.2;1015.6;61;13.3;0;;258;;0
ME098;2026-06-18 02:10:00;21.1;1015.6;62;13.3;0;;258;;
ME098;2026-06-18 02:20:00;20.9;1015.5;63;13.3;0;;258;;
ME098;2026-06-18 02:30:00;20.8;1015.5;64;13.9;0;;258;;
ME098;2026-06-18 02:40:00;20.6;1015.5;65;13.9;0;;258;;
ME098;2026-06-18 02:50:00;20.4;1015.3;65;13.3;0;;258;;
ME098;2026-06-18 03:00:00;20.2;1015.2;66;13.9;0;;258;;0
ME098;2026-06-18 03:10:00;20.1;1015.2;67;13.9;0;;258;;
ME098;2026-06-18 03:20:00;19.9;1015.2;67;13.3;0;;258;;
ME098;2026-06-18 03:30:00;19.8;1015.2;67;13.3;0;;258;;
ME098;2026-06-18 03:40:00;19.7;1015.2;67;13.3;0;;258;;
ME098;2026-06-18 03:50:00;19.6;1015.1;68;13.3;0;;258;;
ME098;2026-06-18 04:00:00;19.4;1015.2;68;13.3;0;;258;;0
ME098;2026-06-18 04:10:00;19.4;1015.2;68;13.3;0;;258;;
ME098;2026-06-18 04:20:00;19.3;1015;68;13.3;0;;258;;
ME098;2026-06-18 04:30:00;19.2;1015;68;13.3;0;;258;;
ME098;2026-06-18 04:40:00;19.2;1015;67;12.8;0;;258;;
ME098;2026-06-18 04:50:00;19.3;1015;67;12.8;0;;258;;
ME098;2026-06-18 05:00:00;19.5;1015;66;12.8;0;;258;;0
