Nom Station;station_id;dh_utc;dh_utc_heure;proba_pluie;prediction;temperature_degC;humidite_%;pression_hPa;vent_moyen_km/h;pluie_1h_mm;alerte;Interpretation;Probabilite
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 02:00;02:00:00;5,85E-05;0;20,1;57;1019,1;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 02:00;02:00:00;0,000182335;0;16,3;72;1014;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 03:00;03:00:00;4,18E-05;0;19,7;57;1019,1;0;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;01/05/2026 03:00;03:00:00;0,000131559;0;15,8;74;1013,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 04:00;04:00:00;9,73E-05;0;18,9;60;1019;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 04:00;04:00:00;0,000425955;0;15,4;78;1013,9;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 05:00;05:00:00;0,000134983;0;18,6;62;1019,1;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 05:00;05:00:00;0,000130934;0;15,1;79;1014;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 06:00;06:00:00;9,44E-05;0;19,5;60;1019,2;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 06:00;06:00:00;0,000236879;0;15,3;81;1014,1;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 07:00;07:00:00;5,39E-05;0;20,2;58;1019,4;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 07:00;07:00:00;8,60E-05;0;18,7;67;1014,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 08:00;08:00:00;0,000135599;0;21,2;57;1019,2;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 08:00;08:00:00;7,27E-05;0;23,3;55;1014,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 09:00;09:00:00;8,24E-05;0;22,7;54;1019,1;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 09:00;09:00:00;5,21E-05;0;26,2;50;1013,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 10:00;10:00:00;8,97E-05;0;25,1;46;1018,9;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 10:00;10:00:00;4,46E-05;0;29;41;1013,5;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 11:00;11:00:00;0,000142739;0;26,6;37;1018,1;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 11:00;11:00:00;6,42E-05;0;30,6;32;1012,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 12:00;12:00:00;7,34E-05;0;27,7;34;1017,6;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 12:00;12:00:00;5,23E-05;0;31,1;30;1012,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 13:00;13:00:00;0,000189057;0;28,2;33;1017,3;9,7;0;0;Aucune pluie;0,02
Paris 20ème - Porte de Vincennes;000EW;01/05/2026 13:00;13:00:00;0,000189685;0;28,1;34;1015,4;0,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;01/05/2026 13:00;13:00:00;6,03E-05;0;31,3;34;1012;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 14:00;14:00:00;0,000118514;0;28,8;33;1016,7;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 14:00;14:00:00;8,18E-05;0;32,1;28;1011,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 15:00;15:00:00;4,75E-05;0;29,1;33;1016,2;6,4;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;01/05/2026 15:00;15:00:00;6,77E-05;0;31,9;30;1011;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 16:00;16:00:00;0,000123925;0;28,3;36;1015,9;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 16:00;16:00:00;0,000105955;0;29,6;34;1010,7;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 17:00;17:00:00;9,80E-05;0;28,2;38;1015,6;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 17:00;17:00:00;0,000115044;0;28,2;38;1010,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 18:00;18:00:00;9,21E-05;0;27,6;38;1015,5;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 18:00;18:00:00;9,90E-05;0;27,3;33;1010,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 19:00;19:00:00;0,000182937;0;26,5;33;1015,6;4,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;01/05/2026 19:00;19:00:00;7,80E-05;0;26;35;1010,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 20:00;20:00:00;0,000119595;0;25,6;37;1016;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;01/05/2026 20:00;20:00:00;0,000195948;0;23,1;44;1011;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 21:00;21:00:00;4,89E-05;0;24,4;43;1016,5;0;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;01/05/2026 21:00;21:00:00;3,13E-05;0;21,4;50;1011,4;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 22:00;22:00:00;3,12E-05;0;23,4;48;1016,8;1,6;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;01/05/2026 22:00;22:00:00;2,16E-05;0;20,2;57;1011,6;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;01/05/2026 23:00;23:00:00;2,37E-05;0;22,8;52;1016,8;1,6;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;01/05/2026 23:00;23:00:00;2,69E-05;0;19,5;61;1011,7;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 00:00;00:00:00;8,53E-05;0;22,1;54;1016,9;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 00:00;00:00:00;2,32E-05;0;18,8;64;1011,7;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 01:00;01:00:00;0,000100697;0;21,5;54;1016,7;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 01:00;01:00:00;7,10E-05;0;18,2;67;1011,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 02:00;02:00:00;6,87E-05;0;21,3;55;1016,4;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 02:00;02:00:00;6,79E-05;0;17,7;67;1011,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 03:00;03:00:00;5,39E-05;0;20,9;57;1016,4;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 03:00;03:00:00;7,85E-05;0;17,1;69;1011,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 04:00;04:00:00;5,22E-05;0;19,9;58;1016,3;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 04:00;04:00:00;0,000103664;0;16,5;71;1011,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 05:00;05:00:00;6,57E-05;0;19,5;59;1016,4;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 05:00;05:00:00;0,000116609;0;16;75;1011,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 06:00;06:00:00;0,000115705;0;19,2;61;1016,6;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 06:00;06:00:00;0,00013188;0;16,3;76;1011,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 07:00;07:00:00;6,56E-05;0;19,8;62;1016,6;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 07:00;07:00:00;5,64E-05;0;19,1;69;1011,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 08:00;08:00:00;1,80E-05;0;21,1;60;1017,3;4,8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;02/05/2026 08:00;08:00:00;5,57E-05;0;22,3;63;1012,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 09:00;09:00:00;7,53E-05;0;22,8;54;1017;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 09:00;09:00:00;4,61E-05;0;24,5;56;1011,9;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 10:00;10:00:00;5,10E-05;0;24,5;48;1016,7;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 10:00;10:00:00;4,56E-05;0;28;43;1011,6;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 11:00;11:00:00;5,86E-05;0;26,4;42;1016,2;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 11:00;11:00:00;7,56E-05;0;29;37;1010,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 12:00;12:00:00;4,61E-05;0;26,3;41;1015,4;6,4;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;02/05/2026 12:00;12:00:00;5,35E-05;0;29,1;42;1010,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 13:00;13:00:00;0,000131458;0;26,6;41;1014,8;9,7;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 13:00;13:00:00;0,000105065;0;31,2;35;1009,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 14:00;14:00:00;0,000116654;0;27,4;39;1014,8;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 14:00;14:00:00;8,25E-05;0;31,3;36;1009,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 15:00;15:00:00;2,94E-05;0;28,1;38;1014,4;4,8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;02/05/2026 15:00;15:00:00;4,94E-05;0;30,4;35;1009,1;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 16:00;16:00:00;6,94E-05;0;27,3;39;1013,8;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 16:00;16:00:00;5,88E-05;0;29,3;37;1008,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 17:00;17:00:00;8,78E-05;0;27,5;39;1013,5;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 17:00;17:00:00;0,000133168;0;27,4;41;1008,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 18:00;18:00:00;0,000103891;0;26,9;42;1013,4;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 18:00;18:00:00;9,05E-05;0;26,3;43;1008,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 19:00;19:00:00;6,01E-05;0;26,1;45;1013,2;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 19:00;19:00:00;8,13E-05;0;25,2;48;1007,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 20:00;20:00:00;0,000120662;0;25,4;47;1013,4;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 20:00;20:00:00;5,19E-05;0;23,9;51;1008,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 21:00;21:00:00;5,38E-05;0;24,7;49;1013,3;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 21:00;21:00:00;7,05E-05;0;22,8;55;1008,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 22:00;22:00:00;6,61E-05;0;23,9;51;1013,1;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/05/2026 22:00;22:00:00;7,39E-05;0;22,3;57;1007,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/05/2026 23:00;23:00:00;0,000170429;0;21,7;65;1013,1;8;0;0;Aucune pluie;0,02
Paris 20ème - Porte de Vincennes;000EW;02/05/2026 23:00;23:00:00;0,000190762;0;21,9;62;1010,9;0,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;02/05/2026 23:00;23:00:00;7,90E-05;0;21,9;63;1008;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 00:00;00:00:00;3,00E-05;0;20,7;67;1012,9;8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;03/05/2026 00:00;00:00:00;7,95E-05;0;21;67;1007,8;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 01:00;01:00:00;4,51E-05;0;20,2;67;1012,6;4,8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;03/05/2026 01:00;01:00:00;5,79E-05;0;20,4;67;1007,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 02:00;02:00:00;2,34E-05;0;19,4;68;1012,2;6,4;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;03/05/2026 02:00;02:00:00;8,16E-05;0;19,5;69;1007,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 03:00;03:00:00;4,27E-05;0;19,1;69;1012,1;3,2;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;03/05/2026 03:00;03:00:00;7,14E-05;0;18,7;71;1006,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 04:00;04:00:00;7,41E-05;0;18,7;70;1012;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 04:00;04:00:00;8,92E-05;0;18,1;72;1006,7;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 05:00;05:00:00;9,02E-05;0;18,5;70;1011,8;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 05:00;05:00:00;0,000121611;0;18;74;1006,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 06:00;06:00:00;8,90E-05;0;19,3;68;1011,9;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 06:00;06:00:00;0,000117913;0;18,3;75;1006,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 07:00;07:00:00;9,06E-05;0;20,5;65;1011,7;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 07:00;07:00:00;3,31E-05;0;19,8;72;1006,5;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 08:00;08:00:00;6,19E-05;0;21,2;63;1011,4;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 08:00;08:00:00;3,70E-05;0;21,9;65;1006,2;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 09:00;09:00:00;0,000107319;0;23,1;57;1011,4;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 09:00;09:00:00;4,92E-05;0;26,3;51;1006,3;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 10:00;10:00:00;6,89E-05;0;24,1;53;1011,5;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 10:00;10:00:00;4,46E-05;0;27,7;49;1006,3;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 11:00;11:00:00;5,24E-05;0;24,1;55;1011,2;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 11:00;11:00:00;4,21E-05;0;27,7;49;1006;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 12:00;12:00:00;4,85E-05;0;25,3;50;1010,8;8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;03/05/2026 12:00;12:00:00;2,99E-05;0;26,8;47;1005,6;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 13:00;13:00:00;4,46E-05;0;25,2;51;1010,3;6,4;0;0;Aucune pluie;0
Paris 20ème - Porte de Vincennes;000EW;03/05/2026 13:00;13:00:00;0,000187578;0;26,4;45;1008;0,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;03/05/2026 13:00;13:00:00;0,000120488;0;25,2;56;1005,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 14:00;14:00:00;0,000449803;0;23,3;62;1009,9;11,3;0;0;Aucune pluie;0,04
Paris 20ème - Porte de Vincennes;000EW;03/05/2026 14:00;14:00:00;0,000436074;0;24,4;58;1007,7;1,6;0;0;Aucune pluie;0,04
Paris 16ème - Trocadéro;ME098;03/05/2026 14:00;14:00:00;5,52E-05;0;24,7;59;1004,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 15:00;15:00:00;0,99903667;1;17,2;86;1011,2;1,6;5,2;1;Très Elevé;99,9
Paris 16ème - Trocadéro;ME098;03/05/2026 15:00;15:00:00;0,998489022;1;17,6;82;1006,1;0;3,6;1;Très Elevé;99,85
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 16:00;16:00:00;0,53464973;0;19,2;80;1010,9;9,7;0;0;Modéré;53,46
Paris 16ème - Trocadéro;ME098;03/05/2026 16:00;16:00:00;0,97206682;1;18,7;90;1005,9;0;0,2;1;Très Elevé;97,21
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 17:00;17:00:00;0,261298001;0;19,6;78;1010,8;8;0;0;Faible risque;26,13
Paris 16ème - Trocadéro;ME098;03/05/2026 17:00;17:00:00;0,224325329;0;18,4;90;1005,6;0;0;0;Faible risque;22,43
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 18:00;18:00:00;7,91E-05;0;19,4;76;1011;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 18:00;18:00:00;0,146207139;0;17,8;91;1005,9;0;0;0;Faible risque;14,62
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 19:00;19:00:00;0,000242074;0;18,7;80;1011,5;14,5;0;0;Aucune pluie;0,02
Paris 20ème - Porte de Vincennes;000EW;03/05/2026 19:00;19:00:00;0,001827663;0;18,9;79;1009,4;0,8;0;0;Aucune pluie;0,18
Paris 16ème - Trocadéro;ME098;03/05/2026 19:00;19:00:00;0,000180878;0;17,5;91;1006,5;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 20:00;20:00:00;0,500515163;0;17;75;1012,4;12,9;0,2;0;Modéré;50,05
Paris 20ème - Porte de Vincennes;000EW;03/05/2026 20:00;20:00:00;0,000158605;0;17;80;1010,2;1,6;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;03/05/2026 20:00;20:00:00;0,000453021;0;16,4;88;1007,5;0;0;0;Aucune pluie;0,05
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 21:00;21:00:00;0,007339918;0;16,7;74;1013,1;9,7;0;0;Aucune pluie;0,73
Paris 20ème - Porte de Vincennes;000EW;03/05/2026 21:00;21:00:00;2,35E-05;0;16,8;77;1010,8;0,8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;03/05/2026 21:00;21:00:00;0,000232064;0;16,1;82;1008;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/05/2026 22:00;22:00:00;0,162565053;0;16,3;72;1013,4;9,7;0;0;Faible risque;16,26
Paris 16ème - Trocadéro;ME098;03/05/2026 22:00;22:00:00;0,000283322;0;16;79;1008,4;0;0;0;Aucune pluie;0,03
Paris 20ème - Porte de Vincennes;000EW;03/05/2026 23:00;23:00:00;0,000126519;0;15,9;71;1011,8;0,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/05/2026 23:00;23:00:00;0,000214417;0;15,7;77;1008,9;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 00:00;00:00:00;0,000235189;0;14,3;78;1014,2;11,3;0;0;Aucune pluie;0,02
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 00:00;00:00:00;0,000414878;0;14,7;77;1011,9;0,8;0;0;Aucune pluie;0,04
Paris 16ème - Trocadéro;ME098;04/05/2026 00:00;00:00:00;0,000187771;0;14,9;77;1009;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 01:00;01:00:00;0,000297106;0;13,3;72;1014,3;12,9;0;0;Aucune pluie;0,03
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 01:00;01:00:00;0,000176543;0;13,2;73;1012,1;2,4;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;04/05/2026 01:00;01:00:00;8,23E-05;0;13,8;75;1009,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 02:00;02:00:00;0,000422659;0;12,2;79;1014,6;11,3;0;0;Aucune pluie;0,04
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 02:00;02:00:00;0,00034159;0;12,4;78;1012,3;3,2;0;0;Aucune pluie;0,03
Paris 16ème - Trocadéro;ME098;04/05/2026 02:00;02:00:00;0,000261361;0;12,9;78;1009,4;0;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 03:00;03:00:00;0,000239726;0;11,4;79;1014,6;12,9;0;0;Aucune pluie;0,02
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 03:00;03:00:00;0,00042355;0;11,5;79;1012,2;5,6;0;0;Aucune pluie;0,04
Paris 16ème - Trocadéro;ME098;04/05/2026 03:00;03:00:00;0,000191288;0;12,2;80;1009,4;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 04:00;04:00:00;0,000422856;0;10,6;79;1014,6;14,5;0;0;Aucune pluie;0,04
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 04:00;04:00:00;0,00015146;0;10,5;77;1012,3;4;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;04/05/2026 04:00;04:00:00;0,000153511;0;11,3;79;1009,6;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 05:00;05:00:00;0,000252611;0;10,1;76;1014,8;14,5;0;0;Aucune pluie;0,03
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 05:00;05:00:00;0,000220664;0;10,2;75;1012,5;4;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;04/05/2026 05:00;05:00:00;0,000350938;0;10,7;78;1009,7;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 06:00;06:00:00;0,000352967;0;10;74;1015;11,3;0;0;Aucune pluie;0,04
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 06:00;06:00:00;0,000535729;0;9,9;74;1012,6;7,2;0;0;Aucune pluie;0,05
Paris 16ème - Trocadéro;ME098;04/05/2026 06:00;06:00:00;0,000382722;0;10,4;77;1009,9;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 07:00;07:00:00;0,000277426;0;10,2;71;1015,2;12,9;0;0;Aucune pluie;0,03
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 07:00;07:00:00;0,000212346;0;10,2;72;1012,9;3,2;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;04/05/2026 07:00;07:00:00;0,000199038;0;10,6;74;1010,2;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 08:00;08:00:00;9,36E-05;0;11,6;66;1015,1;12,9;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 08:00;08:00:00;0,000228936;0;11,3;67;1013;0,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;04/05/2026 08:00;08:00:00;0,00016589;0;12,4;67;1010;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 09:00;09:00:00;7,24E-05;0;12,4;61;1015,1;12,9;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 09:00;09:00:00;5,87E-05;0;12,1;63;1012,9;0,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/05/2026 09:00;09:00:00;0,00012065;0;15,1;60;1010;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 10:00;10:00:00;7,42E-05;0;12,9;58;1014,8;16,1;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 10:00;10:00:00;0,00014794;0;13,3;58;1012,6;4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/05/2026 10:00;10:00:00;9,28E-05;0;15,9;54;1009,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/05/2026 11:00;11:00:00;6,31E-05;0;14,2;52;1014,3;14,5;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;04/05/2026 11:00;11:00:00;8,08E-05;0;14,4;52;1012,2;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/05/2026 11:00;11:00:00;5,31E-05;0;17,5;51;1009;0;0;0;Aucune pluie;0,01
